season,week,game_id,player_id,receiving_tds_40_plus,receiving_tds_50_plus,rushing_tds_40_plus,rushing_tds_50_plus,pick_sixes_thrown,fumble_recovery_tds,special_teams_fumbles_forced,special_teams_fumbles_recovered
2024,2,2024_02_TB_DET,00-0033921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,2024_03_GB_TEN,00-0039152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,3,2024_03_LAC_PIT,00-0037837,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,2024_03_MIA_SEA,00-0035640,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,3,2024_03_NYG_CLE,00-0034540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,3,2024_03_NYG_CLE,00-0036282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,3,2024_03_PHI_NO,00-0034844,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,3,2024_03_WAS_CIN,00-0036900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,2024_04_BUF_BAL,00-0032764,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,4,2024_04_BUF_BAL,00-0033376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,4,2024_04_CIN_CAR,00-0036900,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,2024_04_DAL_NYG,00-0036358,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,2024_04_DAL_NYG,00-0037578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,4,2024_04_JAX_HOU,00-0036306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,4,2024_04_KC_LAC,00-0039894,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,2024_04_MIN_GB,00-0037091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,4,2024_04_NE_SF,00-0033119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,4,2024_04_NE_SF,00-0036813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2024,4,2024_04_NO_ATL,00-0031280,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,4,2024_04_NO_ATL,00-0034854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,4,2024_04_PHI_TB,00-0037491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,4,2024_04_SEA_DET,00-0037240,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,2024_04_WAS_ARI,00-0036293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,5,2024_05_ARI_SF,00-0035228,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,5,2024_05_BAL_CIN,00-0036900,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_BUF_HOU,00-0036554,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_BUF_HOU,00-0039901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_CLE_WAS,00-0036626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_GB_LA,00-0036264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,5,2024_05_GB_LA,00-0038996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_IND_JAX,00-0037664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_IND_JAX,00-0038555,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,5,2024_05_IND_JAX,00-0039893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_LV_DEN,00-0035289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,5,2024_05_LV_DEN,00-0039338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_MIA_NE,00-0038641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,5,2024_05_MIA_NE,00-0039054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,5,2024_05_NO_KC,00-0037545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,5,2024_05_NYJ_MIN,00-0023459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,5,2024_05_TB_ATL,00-0034854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,2024_06_ARI_GB,00-0038124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,2024_06_BUF_NYJ,00-0034521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,2024_06_CIN_NYG,00-0036442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,6,2024_06_CLE_PHI,00-0036912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,2024_06_DET_DAL,00-0039065,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,2024_06_HOU_NE,00-0033854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,6,2024_06_HOU_NE,00-0037258,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,6,2024_06_HOU_NE,00-0038608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,2024_06_JAX_CHI,00-0037843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,6,2024_06_SF_SEA,00-0035719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,2024_06_SF_SEA,00-0038594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,6,2024_06_SF_SEA,00-0039435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,6,2024_06_TB_NO,00-0033921,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,7,2024_07_BAL_TB,00-0036550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,7,2024_07_CAR_WAS,00-0027973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,7,2024_07_CAR_WAS,00-0034465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,7,2024_07_DET_MIN,00-0039139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,7,2024_07_HOU_GB,00-0034355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,7,2024_07_LAC_ARI,00-0035228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,7,2024_07_NYJ_PIT,00-0035795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,7,2024_07_PHI_NYG,00-0035676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2024_08_ATL_TB,00-0036970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2024_08_BUF_SEA,00-0033555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,8,2024_08_CHI_WAS,00-0033591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2024_08_CHI_WAS,00-0036275,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,8,2024_08_CHI_WAS,00-0038390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,8,2024_08_IND_HOU,00-0038997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2024_08_NO_LAC,00-0039915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2024_08_NYG_PIT,00-0039384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,8,2024_08_PHI_CIN,00-0034754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,8,2024_08_PHI_CIN,00-0036912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2024_08_TEN_DET,00-0039139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,8,2024_08_TEN_DET,00-0039364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,9,2024_09_CHI_ARI,00-0038705,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,9,2024_09_DEN_BAL,00-0039064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024_09_DET_GB,00-0036264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,9,2024_09_JAX_PHI,00-0039002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,9,2024_09_JAX_PHI,00-0039140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,9,2024_09_LAC_CLE,00-0038544,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024_09_LA_SEA,00-0030565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,9,2024_09_LV_CIN,00-0034829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024_09_LV_CIN,00-0036442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,9,2024_09_MIA_BUF,00-0039875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024_09_NE_TEN,00-0039135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,9,2024_09_NE_TEN,00-0039390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,10,2024_10_ATL_NO,00-0034272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024_10_BUF_IND,00-0026158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,10,2024_10_BUF_IND,00-0034779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,10,2024_10_CIN_BAL,00-0036630,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024_10_CIN_BAL,00-0036900,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024_10_PIT_WAS,00-0036862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,10,2024_10_SF_TB,00-0035254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,10,2024_10_SF_TB,00-0039916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024_10_TEN_LAC,00-0034837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_ATL_DEN,00-0035406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_CIN_LAC,00-0036410,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_CLE_NO,00-0033357,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,11,2024_11_CLE_NO,00-0034272,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_CLE_NO,00-0036407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_HOU_DAL,00-0033897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_HOU_DAL,00-0037801,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_JAX_DET,00-0037240,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_LA_NE,00-0033908,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_LV_MIA,00-0033858,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_MIN_TEN,00-0036182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_MIN_TEN,00-0038994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024_11_WAS_PHI,00-0039740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,12,2024_12_ARI_SEA,00-0035228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,12,2024_12_BAL_LAC,00-0034975,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,12,2024_12_BAL_LAC,00-0036550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024_12_DAL_WAS,00-0035659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024_12_MIN_CHI,00-0039718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,12,2024_12_PHI_LA,00-0034844,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2024,12,2024_12_SF_GB,00-0035633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,12,2024_12_TEN_HOU,00-0035150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,12,2024_12_TEN_HOU,00-0037809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024_12_TEN_HOU,00-0039152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,13,2024_13_CLE_DEN,00-0031503,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2024,13,2024_13_CLE_DEN,00-0036407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,13,2024_13_CLE_DEN,00-0038976,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,13,2024_13_LAC_ATL,00-0029604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,13,2024_13_LV_KC,00-0038563,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,13,2024_13_LV_KC,00-0038982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,13,2024_13_MIA_GB,00-0036904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,13,2024_13_NYG_DAL,00-0031357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,13,2024_13_NYG_DAL,00-0035704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,13,2024_13_NYG_DAL,00-0038788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,13,2024_13_PHI_BAL,00-0039140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,13,2024_13_PIT_CIN,00-0029263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,13,2024_13_SEA_NYJ,00-0023459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,13,2024_13_SEA_NYJ,00-0036504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,13,2024_13_SEA_NYJ,00-0036842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,13,2024_13_SEA_NYJ,00-0038402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,13,2024_13_SF_BUF,00-0037248,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,13,2024_13_SF_BUF,00-0037387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,13,2024_13_SF_BUF,00-0039872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,13,2024_13_TEN_WAS,00-0036300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,13,2024_13_TEN_WAS,00-0037746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,13,2024_13_TEN_WAS,00-0039681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,14,2024_14_ATL_MIN,00-0032918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,14,2024_14_ATL_MIN,00-0036322,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,2024_14_ATL_MIN,00-0037822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,14,2024_14_ATL_MIN,00-0038994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,2024_14_BUF_LA,00-0035537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,2024_14_BUF_LA,00-0037261,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,2024_14_CIN_DAL,00-0036900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,2024_14_CIN_DAL,00-0039637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,14,2024_14_CLE_PIT,00-0036862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,14,2024_14_SEA_ARI,00-0038559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,2024_14_SEA_ARI,00-0039165,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,15,2024_15_BAL_NYG,00-0036550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,15,2024_15_BUF_DET,00-0036963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,15,2024_15_BUF_DET,00-0037248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,15,2024_15_CIN_TEN,00-0039152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,15,2024_15_DAL_CAR,00-0039491,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,15,2024_15_KC_CLE,00-0033526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,15,2024_15_KC_CLE,00-0037267,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,15,2024_15_KC_CLE,00-0039324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,15,2024_15_NE_ARI,00-0035629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,15,2024_15_NYJ_JAX,00-0031381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,15,2024_15_PIT_PHI,00-0037316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,15,2024_15_PIT_PHI,00-0038577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,15,2024_15_TB_LAC,00-0031408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,15,2024_15_TB_LAC,00-0037153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,16,2024_16_DET_CHI,00-0030279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,16,2024_16_DET_CHI,00-0037240,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,16,2024_16_JAX_LV,00-0039893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,16,2024_16_LA_NYJ,00-0039751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,16,2024_16_NE_BUF,00-0037248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,16,2024_16_NYG_ATL,00-0035704,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2024,16,2024_16_PHI_WAS,00-0034844,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,16,2024_16_PHI_WAS,00-0035208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,16,2024_16_PHI_WAS,00-0036625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,16,2024_16_PHI_WAS,00-0039149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,16,2024_16_PIT_BAL,00-0029263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,16,2024_16_PIT_BAL,00-0035795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,16,2024_16_SF_MIA,00-0039040,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,16,2024_16_TEN_IND,00-0036223,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2024,17,2024_17_BAL_HOU,00-0034796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,17,2024_17_CAR_TB,00-0030035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,17,2024_17_DAL_PHI,00-0033662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,17,2024_17_DEN_CIN,00-0038976,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,17,2024_17_DET_SF,00-0035330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,17,2024_17_DET_SF,00-0037240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,17,2024_17_IND_NYG,00-0039337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,17,2024_17_KC_PIT,00-0037316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,17,2024_17_LAC_NE,00-0039915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,17,2024_17_NYJ_BUF,00-0038679,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,18,2024_18_BUF_NE,00-0038608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,18,2024_18_CIN_PIT,00-0036298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,18,2024_18_CIN_PIT,00-0037304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,18,2024_18_CIN_PIT,00-0038890,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,18,2024_18_CLE_BAL,00-0032764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,18,2024_18_CLE_BAL,00-0038108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024,18,2024_18_HOU_TEN,00-0037258,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024,18,2024_18_HOU_TEN,00-0037524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,18,2024_18_JAX_IND,00-0037664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,18,2024_18_NYG_PHI,00-0039337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,18,2024_18_SF_ARI,00-0034780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,18,2024_18_SF_ARI,00-0035860,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,18,2024_18_WAS_DAL,00-0031357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
